area_sqft,house_age,bedrooms,avg_rooms,bathrooms,population,avg_occupancy,latitude,longitude,area_name,city,price,price_per_sqft,distance_to_city_center,property_type
1232,0-1,4,5,4,82892,6,8.70682,78.18762,Ettayapuram,Thoothukudi,2300000,1867,8.63,Independent House
2595,5-10,4,5,2,43613,2,8.93527,78.20642,Ettayapuram,Thoothukudi,2030000,782,20.59,Independent House
2424,10+,5,7,4,51876,5,8.64324,78.10169,Ottapidaram,Thoothukudi,2010000,829,13.93,Independent House
1312,10+,1,2,1,98584,3,8.74989,78.15328,Millerpuram,Thoothukudi,2390000,1822,2.58,Apartment
1709,1-5,3,6,3,30150,3,8.89779,78.14212,Millerpuram,Thoothukudi,2040000,1194,14.88,Independent House
853,1-5,3,5,3,75796,6,8.73463,78.16621,Millerpuram,Thoothukudi,2820000,3306,4.77,Independent House
3359,5-10,0,0,0,55140,0,8.93847,78.10355,Ottapidaram,Thoothukudi,930000,277,19.68,Plot
881,10+,3,5,1,116959,4,8.76133,78.24869,Tuticorin Port Area,Thoothukudi,2260000,2565,12.52,Independent House
2666,10+,3,5,1,40754,2,8.80928,78.09798,Tuticorin Port Area,Thoothukudi,2250000,844,6.44,Independent House
1017,10+,5,6,5,59017,5,8.71004,78.12095,Tuticorin Port Area,Thoothukudi,2000000,1967,6.21,Independent House
2840,1-5,4,7,4,73229,4,8.63961,78.12938,Palayamkottai Road,Thoothukudi,3530000,1243,13.87,Villa
2202,1-5,4,5,1,80237,4,8.58854,78.08888,Tuticorin Port Area,Thoothukudi,1840000,836,20.17,Apartment
1724,1-5,1,2,1,47225,4,8.77336,78.15318,Tiruchendur Road,Thoothukudi,2580000,1497,2.26,Apartment
2497,10+,2,4,1,54058,4,8.81651,78.02674,Kovilpatti,Thoothukudi,1450000,581,13.22,Apartment
3839,1-5,3,6,2,55960,5,8.90196,78.24855,Palayamkottai Road,Thoothukudi,3010000,784,19.77,Villa
3205,1-5,3,6,2,67665,3,8.76717,78.07643,Kayalpatnam,Thoothukudi,2870000,895,6.42,Independent House
1274,1-5,2,5,2,65016,2,8.87832,78.17038,Kayalpatnam,Thoothukudi,2510000,1970,13.28,Independent House
1292,0-1,3,6,2,83823,3,8.71193,78.10276,Ettayapuram,Thoothukudi,2540000,1966,6.8,Builder Floor
1346,1-5,3,4,2,92624,3,8.78966,78.10851,Ettayapuram,Thoothukudi,2490000,1850,4.04,Builder Floor
581,1-5,1,2,1,67024,4,8.8434,77.94596,Ottapidaram,Thoothukudi,1790000,3081,22.54,Apartment
1615,10+,2,3,1,92146,5,9.01194,78.00925,Tuticorin Port Area,Thoothukudi,1160000,718,30.81,Apartment
1160,0-1,3,5,1,74351,4,8.81361,78.23259,Millerpuram,Thoothukudi,2500000,2155,12.07,Apartment
922,10+,3,5,1,48099,5,8.66445,77.99562,Tuticorin Port Area,Thoothukudi,1350000,1464,18.9,Apartment
708,1-5,3,4,3,74058,5,8.72633,78.02758,Tuticorin Port Area,Thoothukudi,2360000,3333,12.51,Apartment
1187,5-10,4,5,4,49774,6,8.653,77.95841,Kayalpatnam,Thoothukudi,950000,800,22.99,Builder Floor
2291,5-10,2,3,1,37015,3,8.83216,78.06546,Tuticorin Port Area,Thoothukudi,1980000,864,10.73,Apartment
2275,10+,1,2,1,73530,5,8.6184,78.04777,Tiruchendur Road,Thoothukudi,1500000,659,18.82,Apartment
1712,10+,3,5,3,45354,4,8.78875,78.25701,Tiruchendur Road,Thoothukudi,1320000,771,13.7,Apartment
1364,0-1,3,4,1,73363,5,8.88731,78.2077,Ottapidaram,Thoothukudi,2160000,1584,15.86,Apartment
2181,10+,3,4,2,77427,6,8.8006,78.28059,Kovilpatti,Thoothukudi,1850000,848,16.52,Independent House
1302,5-10,4,6,1,64118,2,8.71225,78.21727,Kayalpatnam,Thoothukudi,2250000,1728,10.75,Apartment
969,10+,4,7,2,81301,2,8.86849,78.15735,Ettayapuram,Thoothukudi,2100000,2167,11.86,Independent House
522,0-1,3,4,3,65851,4,8.65542,78.04178,Palayamkottai Road,Thoothukudi,2100000,4023,15.84,Apartment
1322,5-10,2,4,2,42841,6,8.70282,78.19458,Ottapidaram,Thoothukudi,1980000,1498,9.47,Builder Floor
4009,5-10,3,5,2,57218,5,8.75001,78.10665,Tiruchendur Road,Thoothukudi,4280000,1068,3.47,Villa
2251,1-5,2,4,1,38059,5,8.76444,78.20558,Ottapidaram,Thoothukudi,1990000,884,7.78,Apartment
5058,0-1,5,8,4,55420,4,8.62428,78.22475,Kayalpatnam,Thoothukudi,3970000,785,18.43,Villa
2791,5-10,3,6,1,57411,2,8.69315,77.96272,Kayalpatnam,Thoothukudi,2410000,863,20.5,Independent House
2231,10+,2,3,1,70667,3,8.57329,77.92998,Tiruchendur Road,Thoothukudi,1230000,551,30.94,Apartment
2435,0-1,4,5,3,53201,4,8.82532,78.18202,Ettayapuram,Thoothukudi,2410000,990,8.55,Apartment
2653,0-1,5,8,2,13779,6,8.79953,78.03431,Palayamkottai Road,Thoothukudi,3870000,1459,11.72,Villa
953,10+,4,5,1,78999,4,8.73505,78.10006,Ottapidaram,Thoothukudi,2380000,2497,5.01,Apartment
2229,5-10,0,0,0,83947,0,8.76727,78.26766,Kovilpatti,Thoothukudi,1030000,462,14.6,Plot
1872,10+,3,5,1,83985,3,8.81388,78.35425,Tiruchendur Road,Thoothukudi,1450000,775,24.74,Apartment
1186,5-10,2,5,1,63660,2,8.60819,78.13453,Tiruchendur Road,Thoothukudi,2040000,1720,17.35,Independent House
1010,5-10,4,6,4,39621,4,8.68346,78.3123,Kayalpatnam,Thoothukudi,1700000,1683,21.48,Apartment
2373,10+,3,4,2,68781,4,8.71506,78.00257,Millerpuram,Thoothukudi,1710000,721,15.53,Apartment
3400,0-1,2,3,2,88994,6,8.72736,78.07665,Kovilpatti,Thoothukudi,2530000,744,7.59,Independent House
2907,10+,3,4,1,66614,6,8.75954,78.23051,Ottapidaram,Thoothukudi,2040000,702,10.53,Independent House
2233,1-5,4,6,3,55762,2,8.86015,78.17598,Tuticorin Port Area,Thoothukudi,2730000,1223,11.59,Apartment
957,0-1,3,4,3,58948,2,8.82482,78.05562,Tiruchendur Road,Thoothukudi,2550000,2665,11.01,Apartment
1163,1-5,3,5,3,52020,5,8.68564,78.11196,Millerpuram,Thoothukudi,2480000,2132,9.09,Apartment
1153,10+,2,4,1,67817,2,8.81394,78.06408,Millerpuram,Thoothukudi,1760000,1526,9.54,Independent House
1899,5-10,3,4,3,60472,4,8.79081,78.03648,Ettayapuram,Thoothukudi,1510000,795,11.2,Builder Floor
3481,1-5,4,5,4,90311,4,8.83913,78.09008,Tuticorin Port Area,Thoothukudi,2000000,575,9.67,Independent House
2391,5-10,2,4,2,64072,2,8.81112,78.19489,Tuticorin Port Area,Thoothukudi,2510000,1050,8.42,Apartment
876,10+,2,3,1,42317,2,8.75439,78.06932,Kayalpatnam,Thoothukudi,2000000,2283,7.28,Apartment
3440,5-10,3,6,2,68457,5,8.77369,78.12076,Palayamkottai Road,Thoothukudi,2810000,817,1.87,Independent House
4439,5-10,3,6,3,82723,4,8.74195,78.03248,Palayamkottai Road,Thoothukudi,3320000,748,11.51,Villa
2662,0-1,2,4,1,33913,5,8.69038,78.01297,Tuticorin Port Area,Thoothukudi,2520000,947,15.71,Independent House
2317,5-10,3,5,1,54155,4,8.61596,78.10509,Palayamkottai Road,Thoothukudi,1900000,820,16.8,Independent House
693,5-10,1,2,1,106482,3,8.74967,78.17892,Tuticorin Port Area,Thoothukudi,1670000,2410,5.11,Apartment
1341,5-10,2,4,1,64130,2,8.88422,78.38609,Ottapidaram,Thoothukudi,1180000,880,30.67,Apartment
858,10+,1,3,1,50867,2,8.70195,78.0332,Millerpuram,Thoothukudi,1500000,1748,13.14,Apartment
3212,1-5,0,0,0,68923,0,8.83244,78.22503,Millerpuram,Thoothukudi,1170000,364,12.49,Plot
1833,5-10,3,4,1,73262,3,8.76235,78.27286,Millerpuram,Thoothukudi,1960000,1069,15.17,Apartment
4737,1-5,4,6,4,76757,4,8.82798,78.09963,Ettayapuram,Thoothukudi,4390000,927,8.08,Villa
5686,10+,3,5,4,68934,5,8.79356,78.15718,Millerpuram,Thoothukudi,3640000,640,4.09,Villa
3228,5-10,3,4,3,62331,4,8.84976,77.98687,Millerpuram,Thoothukudi,2000000,620,18.83,Independent House
1898,10+,4,5,4,55512,4,8.76943,78.01491,Kovilpatti,Thoothukudi,1950000,1027,13.19,Apartment
4955,5-10,5,7,3,66004,6,8.72463,78.14243,Palayamkottai Road,Thoothukudi,3960000,799,4.48,Villa
1300,10+,4,6,1,55708,6,8.80526,78.09069,Ettayapuram,Thoothukudi,1570000,1208,6.66,Builder Floor
3353,10+,0,0,0,71602,0,8.85446,78.07793,Kayalpatnam,Thoothukudi,970000,289,11.82,Plot
1862,5-10,3,5,3,22012,4,8.89786,78.07706,Palayamkottai Road,Thoothukudi,1780000,956,16.16,Independent House
4832,1-5,5,8,3,51402,5,8.76412,78.09994,Ottapidaram,Thoothukudi,4530000,938,3.83,Villa
2350,5-10,2,3,2,78734,2,8.62472,78.04714,Kayalpatnam,Thoothukudi,2010000,855,18.26,Apartment
470,5-10,3,5,3,66560,5,8.73389,78.17775,Kovilpatti,Thoothukudi,2450000,5213,5.8,Apartment
996,1-5,3,4,3,63816,5,8.91685,78.23088,Ottapidaram,Thoothukudi,1480000,1486,19.99,Builder Floor
2890,0-1,3,5,2,56782,6,8.7532,78.21119,Ottapidaram,Thoothukudi,2270000,785,8.48,Independent House
3166,1-5,0,0,0,55417,0,8.77674,78.18058,Tuticorin Port Area,Thoothukudi,1560000,493,5.22,Plot
2129,1-5,2,4,1,58769,3,8.65293,78.12272,Ettayapuram,Thoothukudi,2400000,1127,12.44,Apartment
1104,1-5,2,4,2,65790,6,8.70344,78.13078,Ettayapuram,Thoothukudi,2300000,2083,6.77,Independent House
2186,1-5,3,5,1,73317,4,8.79333,78.05487,Tiruchendur Road,Thoothukudi,3100000,1418,9.36,Independent House
2829,5-10,0,0,0,56672,0,8.82714,78.28258,Kayalpatnam,Thoothukudi,780000,276,17.68,Plot
2610,10+,4,7,3,45068,5,8.78665,78.08817,Palayamkottai Road,Thoothukudi,3260000,1249,5.7,Villa
5813,0-1,4,6,4,67472,4,8.83958,78.21675,Ottapidaram,Thoothukudi,3900000,671,12.3,Villa
1459,10+,2,4,1,99193,5,8.78995,78.07229,Ottapidaram,Thoothukudi,1640000,1124,7.44,Builder Floor
2904,1-5,4,6,3,53423,6,8.62652,78.05621,Ottapidaram,Thoothukudi,3220000,1109,17.58,Villa
1810,1-5,1,2,1,105967,2,8.74912,78.1019,Palayamkottai Road,Thoothukudi,2560000,1414,3.99,Apartment
694,5-10,2,4,2,31794,4,8.74571,78.21814,Kayalpatnam,Thoothukudi,1780000,2565,9.39,Apartment
1139,1-5,2,3,2,58219,3,8.82394,78.10586,Ettayapuram,Thoothukudi,2660000,2335,7.36,Apartment
1165,10+,2,3,1,68489,4,8.69945,78.06936,Tiruchendur Road,Thoothukudi,1580000,1356,10.18,Builder Floor
1002,5-10,1,2,1,61083,3,8.82472,78.08897,Tiruchendur Road,Thoothukudi,2160000,2156,8.41,Apartment
2532,10+,5,7,2,74512,4,8.71485,78.20254,Kovilpatti,Thoothukudi,3030000,1197,9.25,Villa
1169,5-10,1,3,1,72662,5,8.86103,78.1049,Ettayapuram,Thoothukudi,2110000,1805,11.26,Apartment
1058,5-10,4,6,2,62565,5,8.80684,78.03367,Tuticorin Port Area,Thoothukudi,2110000,1994,12.08,Apartment
2059,5-10,3,5,1,38300,4,8.64106,78.14385,Ottapidaram,Thoothukudi,1890000,918,13.73,Apartment
3333,1-5,3,4,2,98327,2,8.74217,78.10764,Tiruchendur Road,Thoothukudi,3250000,975,3.86,Independent House
2064,10+,3,4,1,82431,4,8.74211,78.04771,Ottapidaram,Thoothukudi,1530000,741,9.88,Apartment
1140,5-10,3,5,1,50504,3,8.60692,78.17027,Tiruchendur Road,Thoothukudi,1810000,1588,17.92,Independent House
1769,1-5,2,5,2,85911,4,8.82307,78.11425,Millerpuram,Thoothukudi,2720000,1538,6.92,Independent House
1764,1-5,3,5,3,56545,3,8.79763,78.06602,Kayalpatnam,Thoothukudi,1850000,1049,8.42,Apartment
2061,1-5,2,4,2,56547,5,8.8585,77.98405,Ettayapuram,Thoothukudi,1980000,961,19.6,Apartment
796,1-5,3,5,1,33757,3,8.74943,78.1563,Tuticorin Port Area,Thoothukudi,2570000,3229,2.88,Apartment
5459,5-10,4,6,2,66353,4,8.84579,78.17356,Kayalpatnam,Thoothukudi,3510000,643,10.02,Villa
635,1-5,3,4,2,51316,3,8.98279,78.00954,Kayalpatnam,Thoothukudi,1600000,2520,27.93,Independent House
2441,0-1,3,4,1,39376,5,8.75074,78.15898,Kovilpatti,Thoothukudi,2900000,1188,3.05,Apartment
695,5-10,1,3,1,86554,5,8.79063,78.14731,Ottapidaram,Thoothukudi,2650000,3813,3.24,Apartment
2638,10+,3,4,2,65484,2,8.79124,78.12931,Tuticorin Port Area,Thoothukudi,2690000,1020,3.07,Independent House
1749,1-5,4,7,1,68298,3,8.75622,78.26097,Kovilpatti,Thoothukudi,2080000,1189,13.89,Builder Floor
2154,1-5,2,3,1,82904,4,10.3747,78.00117,Kodaikanal Road,Dindigul,2190000,1017,3.72,Apartment
825,1-5,3,5,1,81499,6,10.50111,77.92715,Chinnalapatti,Dindigul,2200000,2667,16.1,Independent House
1268,0-1,3,4,2,49931,2,10.15512,77.80614,Chinnalapatti,Dindigul,1310000,1033,29.17,Apartment
742,1-5,1,2,1,85414,3,10.29882,77.94371,Palani,Dindigul,2320000,3127,7.61,Apartment
696,5-10,2,4,2,76086,3,10.29372,78.00419,Batlagundu,Dindigul,1810000,2601,8.53,Apartment
554,0-1,2,4,1,56889,2,10.28543,78.11744,Palani,Dindigul,2220000,4007,18.31,Apartment
2421,5-10,2,4,1,65829,2,10.37521,77.90882,Palani,Dindigul,2470000,1020,6.79,Apartment
616,5-10,4,5,4,55235,3,10.41132,78.05822,Palani,Dindigul,1770000,2873,11.12,Apartment
871,1-5,0,0,0,69135,0,10.30066,77.96156,Shanarpatti,Dindigul,1020000,1171,6.92,Plot
2756,5-10,4,6,3,71936,2,10.27367,77.96574,Batlagundu,Dindigul,2350000,853,9.87,Independent House
2564,0-1,3,5,4,37190,3,10.37006,77.91611,Oddanchatram,Dindigul,4480000,1747,5.9,Villa
1808,10+,2,4,2,73543,3,10.37723,77.96416,Vedasandur,Dindigul,2400000,1327,1.75,Apartment
2355,10+,0,0,0,46076,0,10.39925,77.84296,Vedasandur,Dindigul,740000,314,14.43,Plot
1044,10+,3,6,2,102399,5,10.25422,78.01215,Batlagundu,Dindigul,1720000,1648,12.9,Independent House
1794,5-10,2,3,2,28942,2,10.51029,77.95633,Palani,Dindigul,1890000,1054,16.51,Apartment
2138,5-10,1,2,1,86931,4,10.60483,77.91303,Vedasandur,Dindigul,1450000,678,27.66,Apartment
1414,10+,3,4,2,63955,3,10.36822,78.10636,Kodaikanal Road,Dindigul,1330000,941,14.98,Builder Floor
1658,1-5,3,4,1,26919,5,10.43412,78.02876,Chinnalapatti,Dindigul,3000000,1809,10.28,Independent House
915,0-1,3,4,3,33822,2,10.19007,77.95599,Palani,Dindigul,1990000,2175,19.22,Apartment
1235,10+,1,3,1,80754,5,10.29642,77.7881,Natham,Dindigul,1400000,1134,21.16,Apartment
1776,10+,2,4,2,73157,3,10.39936,78.0856,Kodaikanal Road,Dindigul,1650000,929,13.35,Apartment
1677,10+,0,0,0,33539,0,10.43466,77.89454,Vedasandur,Dindigul,680000,405,11.48,Plot
3273,10+,2,5,2,99944,2,10.35903,77.8723,Batlagundu,Dindigul,1930000,590,10.64,Independent House
3048,5-10,0,0,0,114954,0,10.41638,77.94865,Oddanchatram,Dindigul,1070000,351,6.42,Plot
1556,10+,0,0,0,83597,0,10.25461,77.95663,Kodaikanal Road,Dindigul,740000,476,12.07,Plot
3303,0-1,4,6,3,65480,6,10.36179,78.04498,Batlagundu,Dindigul,3910000,1184,8.26,Villa
823,10+,3,5,2,45325,5,10.23518,77.85344,Palani,Dindigul,1630000,1981,19.01,Apartment
789,0-1,3,4,3,47720,6,10.34222,78.03838,Batlagundu,Dindigul,3030000,3840,7.86,Independent House
1334,1-5,4,5,2,94160,2,10.21027,77.78979,Vedasandur,Dindigul,1700000,1274,25.94,Builder Floor
2342,5-10,3,5,1,67341,5,10.40631,77.99215,Shanarpatti,Dindigul,2220000,948,5.48,Apartment
588,5-10,2,4,2,72713,3,10.43422,77.92463,Vedasandur,Dindigul,2340000,3980,9.37,Apartment
2083,10+,0,0,0,46430,0,10.33642,78.02674,Oddanchatram,Dindigul,1120000,538,6.9,Plot
1055,1-5,3,5,1,83401,4,10.56373,77.91476,Kodaikanal Road,Dindigul,1390000,1318,23.17,Apartment
1906,1-5,5,8,3,43524,6,10.435,77.99692,Vedasandur,Dindigul,2720000,1427,8.61,Independent House
1797,1-5,1,2,1,32742,5,10.45661,77.95589,Natham,Dindigul,2250000,1252,10.58,Apartment
1819,1-5,3,4,3,60252,3,10.31137,77.94299,Palani,Dindigul,2510000,1380,6.37,Apartment
1897,1-5,3,4,3,51024,4,10.42522,77.82974,Natham,Dindigul,1470000,775,16.81,Builder Floor
841,10+,0,0,0,36698,0,10.37721,77.91054,Shanarpatti,Dindigul,820000,975,6.66,Plot
2500,1-5,0,0,0,42727,0,10.42412,77.96883,Batlagundu,Dindigul,1420000,568,6.86,Plot
2169,1-5,3,4,2,42717,5,10.4224,77.9191,Batlagundu,Dindigul,2280000,1051,8.65,Independent House
491,5-10,2,3,1,86066,5,10.34053,78.09357,Vedasandur,Dindigul,2070000,4216,13.79,Apartment
2140,1-5,2,3,2,49437,4,10.49977,77.95466,Shanarpatti,Dindigul,2400000,1121,15.36,Apartment
1037,5-10,3,4,3,103075,6,10.26509,77.94175,Chinnalapatti,Dindigul,1610000,1553,11.24,Independent House
1334,5-10,4,7,1,53257,2,10.39068,77.99814,Shanarpatti,Dindigul,2020000,1514,4.44,Builder Floor
5321,5-10,5,7,4,50784,3,10.29533,78.06084,Kodaikanal Road,Dindigul,3020000,568,12.47,Villa
3743,1-5,0,0,0,49466,0,10.30546,77.9941,Palani,Dindigul,1350000,361,6.88,Plot
1987,5-10,2,4,2,63690,2,10.23662,77.97741,Natham,Dindigul,1530000,770,14.01,Apartment
3929,0-1,0,0,0,41077,0,10.34652,77.82317,Vedasandur,Dindigul,1070000,272,16.1,Plot
2166,1-5,3,5,1,62501,2,10.36626,78.11333,Oddanchatram,Dindigul,1830000,845,15.74,Apartment
2424,10+,2,3,1,31047,2,10.39579,77.94202,Palani,Dindigul,1900000,784,4.78,Apartment
1740,5-10,3,6,2,48520,4,10.3392,77.85254,Natham,Dindigul,1500000,862,13.05,Builder Floor
688,1-5,1,2,1,37069,5,10.27768,77.9715,Oddanchatram,Dindigul,2080000,3023,9.42,Apartment
712,1-5,3,4,2,64571,4,10.43342,77.953,Chinnalapatti,Dindigul,2310000,3244,8.1,Apartment
2271,0-1,1,3,1,64633,5,10.28581,77.88312,Natham,Dindigul,2500000,1101,12.72,Apartment
539,0-1,3,4,1,55036,3,10.27677,78.06504,Vedasandur,Dindigul,2030000,3766,14.14,Apartment
3361,10+,4,6,3,51006,6,10.32605,78.06966,Vedasandur,Dindigul,2590000,771,11.68,Villa
2217,1-5,3,4,3,41823,4,10.37184,77.94761,Oddanchatram,Dindigul,3120000,1407,2.61,Independent House
3096,5-10,0,0,0,74834,0,10.41023,78.00592,Kodaikanal Road,Dindigul,1250000,404,6.64,Plot
1119,5-10,1,3,1,89912,5,10.34215,77.87321,Oddanchatram,Dindigul,1860000,1662,10.77,Apartment
1500,0-1,4,5,1,52238,3,10.35139,77.90687,Natham,Dindigul,2280000,1520,6.96,Independent House
2587,5-10,4,5,3,53098,2,10.29471,78.06865,Vedasandur,Dindigul,2480000,959,13.2,Independent House
5040,5-10,4,7,4,61056,5,10.34313,77.94714,Oddanchatram,Dindigul,4320000,857,3.25,Villa
5288,1-5,3,5,4,78455,5,10.38125,78.05387,Chinnalapatti,Dindigul,4130000,781,9.46,Villa
1135,5-10,3,4,2,99837,3,10.29767,78.01931,Batlagundu,Dindigul,2260000,1991,9.03,Independent House
2165,10+,2,4,1,47969,5,10.43082,78.0762,Chinnalapatti,Dindigul,1250000,577,13.93,Apartment
855,5-10,2,3,2,41758,3,10.39285,78.00613,Shanarpatti,Dindigul,2630000,3076,5.25,Apartment
3628,1-5,0,0,0,46424,0,10.28426,78.09335,Chinnalapatti,Dindigul,1040000,287,16.1,Plot
1725,10+,2,4,1,92264,2,10.35037,78.11151,Palani,Dindigul,1990000,1154,15.59,Independent House
848,0-1,3,6,3,47111,4,10.37819,78.00508,Oddanchatram,Dindigul,2930000,3455,4.27,Independent House
1473,1-5,2,4,2,49522,2,10.33538,77.90565,Batlagundu,Dindigul,2320000,1575,7.6,Apartment
3008,1-5,3,4,3,80929,3,10.43384,77.95041,Oddanchatram,Dindigul,2590000,861,8.21,Independent House
729,1-5,3,4,2,71596,2,10.35966,77.96291,Batlagundu,Dindigul,2840000,3896,0.78,Independent House
5842,5-10,5,7,2,25789,4,10.38769,78.09467,Natham,Dindigul,3130000,536,13.98,Villa
2398,5-10,2,3,2,51038,5,10.55907,77.97319,Batlagundu,Dindigul,1970000,822,21.87,Apartment
1583,5-10,2,4,2,25308,5,10.23891,77.96409,Chinnalapatti,Dindigul,1710000,1080,13.74,Apartment
1201,1-5,3,6,1,38005,5,10.4645,77.90428,Kodaikanal Road,Dindigul,2160000,1799,13.41,Independent House
3233,0-1,0,0,0,39699,0,10.40956,78.03015,Batlagundu,Dindigul,1410000,436,8.46,Plot
634,1-5,2,4,1,41175,5,10.51984,77.87398,Vedasandur,Dindigul,2180000,3438,20.39,Independent House
1927,1-5,2,4,2,42474,3,10.40664,77.91804,Vedasandur,Dindigul,2710000,1406,7.48,Apartment
1445,5-10,1,3,1,60385,4,10.34279,77.88133,Shanarpatti,Dindigul,2120000,1467,9.89,Apartment
2562,5-10,5,6,2,63079,5,10.32668,77.95079,Kodaikanal Road,Dindigul,2930000,1144,4.47,Independent House
2723,0-1,4,6,4,66437,6,10.30479,77.97516,Vedasandur,Dindigul,2740000,1006,6.44,Independent House
578,0-1,3,5,2,49401,2,10.3735,78.11481,Kodaikanal Road,Dindigul,2050000,3547,15.94,Apartment
920,10+,4,5,1,66862,2,10.31334,77.98355,Chinnalapatti,Dindigul,1920000,2087,5.67,Independent House
2350,0-1,3,4,1,64265,3,10.3813,77.99612,Kodaikanal Road,Dindigul,3280000,1396,3.59,Independent House
1082,1-5,4,7,2,34569,3,10.32356,77.97989,Batlagundu,Dindigul,2560000,2366,4.47,Independent House
1270,1-5,2,4,2,52993,5,10.34401,77.83892,Kodaikanal Road,Dindigul,1940000,1528,14.43,Builder Floor
3115,1-5,3,5,3,66668,6,10.46875,78.08754,Natham,Dindigul,1800000,578,17.51,Independent House
636,5-10,2,4,1,60978,4,10.31806,77.99622,Chinnalapatti,Dindigul,2240000,3522,5.73,Apartment
668,5-10,1,3,1,34357,3,10.31634,77.93208,Kodaikanal Road,Dindigul,2150000,3219,6.56,Apartment
1141,1-5,2,4,2,46076,2,10.28962,78.02994,Batlagundu,Dindigul,2190000,1919,10.45,Apartment
1411,5-10,2,3,1,73076,2,10.37235,77.95479,Natham,Dindigul,2310000,1637,1.95,Apartment
1117,10+,4,7,4,68070,2,10.35588,77.93538,Shanarpatti,Dindigul,2170000,1943,3.8,Independent House
1889,10+,2,4,1,40237,4,10.31558,78.10702,Batlagundu,Dindigul,1600000,847,15.92,Apartment
3136,0-1,3,6,3,44601,5,10.34643,78.10622,Oddanchatram,Dindigul,2780000,886,15.06,Independent House
1765,5-10,2,3,2,41737,6,10.32981,77.95441,Palani,Dindigul,1730000,980,3.98,Builder Floor
1047,1-5,2,4,1,73385,2,10.40072,77.8932,Vedasandur,Dindigul,2260000,2159,9.37,Independent House
2131,5-10,3,6,3,91627,4,10.38722,77.95959,Chinnalapatti,Dindigul,2580000,1211,2.97,Independent House
669,5-10,3,5,3,26885,4,10.23908,77.91868,Shanarpatti,Dindigul,1900000,2840,14.8,Apartment
840,5-10,3,4,1,60387,2,10.34315,78.03336,Chinnalapatti,Dindigul,2030000,2417,7.31,Apartment
4337,5-10,5,7,2,50380,6,10.37168,78.02187,Chinnalapatti,Dindigul,3940000,908,5.82,Villa
782,10+,2,4,2,64089,4,10.3124,77.96692,Shanarpatti,Dindigul,2350000,3005,5.57,Apartment
1740,5-10,2,3,1,34433,3,10.37587,77.92571,Shanarpatti,Dindigul,2230000,1282,5.02,Apartment
1974,1-5,0,0,0,80202,0,10.23493,78.01675,Oddanchatram,Dindigul,1070000,542,15.09,Plot
2775,0-1,2,3,1,97942,5,10.23862,77.87275,Shanarpatti,Dindigul,2780000,1002,17.36,Independent House
4353,0-1,4,7,3,64042,6,10.38439,77.98586,Palani,Dindigul,4900000,1126,3.03,Villa
2360,1-5,3,4,1,74016,3,10.48926,78.05396,Natham,Dindigul,2220000,941,16.86,Apartment
902,0-1,3,4,3,82209,5,10.42529,78.1133,Shanarpatti,Dindigul,2010000,2228,17.21,Apartment
3462,5-10,0,0,0,72834,0,10.43432,78.16126,Kodaikanal Road,Dindigul,720000,208,22.45,Plot
542,5-10,2,3,2,68735,2,10.22187,78.0519,Natham,Dindigul,1670000,3081,18.04,Apartment
1360,1-5,2,3,2,92237,4,10.40551,78.03283,Shanarpatti,Dindigul,2090000,1537,8.42,Builder Floor
2255,1-5,1,2,1,54383,3,10.45299,77.89012,Oddanchatram,Dindigul,2180000,967,13.3,Apartment
1029,10+,0,0,0,75339,0,10.27151,77.95387,Natham,Dindigul,800000,777,10.25,Plot
1064,10+,3,5,1,64849,5,10.47632,78.00539,Natham,Dindigul,1890000,1776,13.26,Apartment
1108,0-1,1,2,1,52231,5,10.38072,77.92027,Chinnalapatti,Dindigul,2580000,2329,5.76,Apartment
4127,1-5,4,6,2,52439,6,10.38692,77.94872,Palani,Dindigul,4300000,1042,3.55,Villa
1657,5-10,5,7,5,74313,6,10.31971,78.03107,Natham,Dindigul,2530000,1527,8.24,Independent House
2321,1-5,2,3,1,29742,2,10.43828,77.91805,Shanarpatti,Dindigul,2720000,1172,10.14,Apartment
2636,1-5,3,6,1,49298,3,10.45827,78.04799,Chinnalapatti,Dindigul,2150000,816,13.69,Independent House
3694,1-5,0,0,0,93566,0,10.4349,77.94455,Kodaikanal Road,Dindigul,1190000,322,8.51,Plot
3198,10+,3,5,1,62434,6,10.40888,78.13767,Oddanchatram,Dindigul,2170000,679,19.11,Independent House
2024,0-1,1,2,1,88335,5,10.36885,78.00066,Shanarpatti,Dindigul,2990000,1477,3.48,Apartment
2930,10+,4,6,4,66437,6,10.26545,77.90742,Natham,Dindigul,2200000,751,12.74,Independent House
1177,10+,2,4,2,64614,5,10.37239,78.00214,Shanarpatti,Dindigul,2000000,1699,3.74,Apartment
1805,5-10,3,5,2,99161,3,10.44468,78.05502,Palani,Dindigul,1680000,931,13.08,Apartment
5182,5-10,5,8,2,93311,5,10.35447,77.8692,Natham,Dindigul,3220000,621,11.01,Villa
2006,1-5,3,5,3,52194,4,10.50009,77.90616,Palani,Dindigul,2600000,1296,16.8,Apartment
3643,10+,3,5,4,41225,4,10.33194,78.02906,Kodaikanal Road,Dindigul,3270000,898,7.34,Villa
3520,1-5,0,0,0,48742,0,10.52748,77.88753,Natham,Dindigul,990000,281,20.43,Plot
2390,5-10,5,7,4,64416,4,10.23869,77.86293,Chinnalapatti,Dindigul,2000000,837,18.03,Independent House
